"","id","player_of_match","toss_winner","t","winner","result","result_margin","eliminator","method","umpire_team","Field","FieldValue","TeamNumber","Team"
"160",419150,"SR Tendulkar","Rajasthan Royals","field","Mumbai Indians","runs",37,"N",NA,"BR Doctrove/SK Tarapore","city","Jaipur","team1","Rajasthan Royals"
"161",419151,"Harmeet Singh","Royal Challengers Bangalore","field","Deccan Chargers","runs",13,"N",NA,"RE Koertzen/RB Tiffin","city","Nagpur","team1","Deccan Chargers"
"162",419152,"KA Pollard","Mumbai Indians","bat","Mumbai Indians","runs",39,"N",NA,"S Asnani/DJ Harper","city","Mumbai","team1","Mumbai Indians"
"163",419153,"R Ashwin","Kolkata Knight Riders","bat","Chennai Super Kings","wickets",9,"N",NA,"SS Hazare/SJA Taufel","city","Chennai","team1","Chennai Super Kings"
"164",419154,"KP Pietersen","Rajasthan Royals","bat","Royal Challengers Bangalore","wickets",5,"N",NA,"BR Doctrove/S Ravi","city","Jaipur","team1","Rajasthan Royals"
"165",419155,"G Gambhir","Chennai Super Kings","bat","Delhi Daredevils","wickets",6,"N",NA,"HDPK Dharmasena/SS Hazare","city","Chennai","team1","Chennai Super Kings"
"166",419156,"RG Sharma","Deccan Chargers","field","Deccan Chargers","wickets",5,"N",NA,"M Erasmus/AM Saheba","city","Dharamsala","team1","Kings XI Punjab"
"167",419157,"R McLaren","Royal Challengers Bangalore","field","Mumbai Indians","runs",57,"N",NA,"HDPK Dharmasena/SJA Taufel","city","Bangalore","team1","Royal Challengers Bangalore"
"168",419158,"JD Unadkat","Rajasthan Royals","bat","Kolkata Knight Riders","wickets",8,"N",NA,"BG Jerling/RB Tiffin","city","Kolkata","team1","Kolkata Knight Riders"
"169",419159,"MS Dhoni","Chennai Super Kings","field","Chennai Super Kings","wickets",6,"N",NA,"BF Bowden/AM Saheba","city","Dharamsala","team1","Kings XI Punjab"
"170",419160,"A Symonds","Deccan Chargers","bat","Deccan Chargers","runs",11,"N",NA,"BR Doctrove/SK Tarapore","city","Delhi","team1","Delhi Daredevils"
"171",419161,"M Kartik","Mumbai Indians","bat","Kolkata Knight Riders","wickets",9,"N",NA,"BG Jerling/RE Koertzen","city","Kolkata","team1","Kolkata Knight Riders"
"172",419162,"KA Pollard","Mumbai Indians","bat","Mumbai Indians","runs",35,"N",NA,"BR Doctrove/RB Tiffin","city","Mumbai","team1","Royal Challengers Bangalore"
"173",419163,"DE Bollinger","Chennai Super Kings","bat","Chennai Super Kings","runs",38,"N",NA,"BR Doctrove/RB Tiffin","city","Mumbai","team1","Chennai Super Kings"
"174",419164,"A Kumble","Deccan Chargers","bat","Royal Challengers Bangalore","wickets",9,"N",NA,"RE Koertzen/SJA Taufel","city","Mumbai","team1","Royal Challengers Bangalore"
"175",419165,"SK Raina","Chennai Super Kings","bat","Chennai Super Kings","runs",22,"N",NA,"RE Koertzen/SJA Taufel","city","Mumbai","team1","Chennai Super Kings"
"176",501198,"S Anirudha","Chennai Super Kings","bat","Chennai Super Kings","runs",2,"N",NA,"BR Doctrove/PR Reiffel","city","Chennai","team1","Chennai Super Kings"
"177",501199,"SK Trivedi","Rajasthan Royals","field","Rajasthan Royals","wickets",8,"N",NA,"RE Koertzen/SK Tarapore","city","Hyderabad","team1","Deccan Chargers"
"178",501200,"AB de Villiers","Kochi Tuskers Kerala","bat","Royal Challengers Bangalore","wickets",6,"N",NA,"HDPK Dharmasena/K Hariharan","city","Kochi","team1","Kochi Tuskers Kerala"
"179",501201,"SL Malinga","Delhi Daredevils","bat","Mumbai Indians","wickets",8,"N",NA,"AM Saheba/RB Tiffin","city","Delhi","team1","Delhi Daredevils"
"180",501202,"SB Wagh","Kings XI Punjab","bat","Pune Warriors","wickets",7,"N",NA,"BR Doctrove/PR Reiffel","city","Mumbai","team1","Pune Warriors"
"181",501203,"JH Kallis","Kolkata Knight Riders","bat","Kolkata Knight Riders","runs",9,"N",NA,"RE Koertzen/SK Tarapore","city","Kolkata","team1","Kolkata Knight Riders"
"182",501204,"SK Warne","Delhi Daredevils","bat","Rajasthan Royals","wickets",6,"N",NA,"Aleem Dar/RB Tiffin","city","Jaipur","team1","Rajasthan Royals"
"183",501205,"SR Tendulkar","Mumbai Indians","field","Mumbai Indians","wickets",9,"N",NA,"HDPK Dharmasena/AL Hill","city","Bangalore","team1","Royal Challengers Bangalore"
"184",501206,"PC Valthaty","Kings XI Punjab","field","Kings XI Punjab","wickets",6,"N",NA,"Asad Rauf/SL Shastri","city","Chandigarh","team1","Kings XI Punjab"
"185",501207,"MD Mishra","Kochi Tuskers Kerala","bat","Pune Warriors","wickets",4,"N",NA,"S Asnani/PR Reiffel","city","Mumbai","team1","Pune Warriors"
"186",501208,"DW Steyn","Royal Challengers Bangalore","field","Deccan Chargers","runs",33,"N",NA,"RE Koertzen/S Ravi","city","Hyderabad","team1","Deccan Chargers"
"187",501209,"G Gambhir","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",9,"N",NA,"Aleem Dar/SS Hazare","city","Jaipur","team1","Rajasthan Royals"
"188",501210,"BB McCullum","Kochi Tuskers Kerala","field","Kochi Tuskers Kerala","wickets",8,"N",NA,"BR Doctrove/PR Reiffel","city","Mumbai","team1","Mumbai Indians"
"189",501211,"MEK Hussey","Chennai Super Kings","bat","Chennai Super Kings","runs",21,"N",NA,"HDPK Dharmasena/AL Hill","city","Chennai","team1","Chennai Super Kings"
"190",501212,"PC Valthaty","Kings XI Punjab","field","Kings XI Punjab","wickets",8,"N",NA,"RE Koertzen/S Ravi","city","Hyderabad","team1","Deccan Chargers"
"191",501213,"Yuvraj Singh","Delhi Daredevils","field","Delhi Daredevils","wickets",3,"N",NA,"Asad Rauf/AM Saheba","city","Mumbai","team1","Pune Warriors"
"192",501214,"L Balaji","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",8,"N",NA,"Aleem Dar/RB Tiffin","city","Kolkata","team1","Kolkata Knight Riders"
"193",501215,"BB McCullum","Kochi Tuskers Kerala","field","Kochi Tuskers Kerala","wickets",7,"N","D/L","K Hariharan/AL Hill","city","Kochi","team1","Kochi Tuskers Kerala"
"194",501216,"S Sohal","Deccan Chargers","bat","Deccan Chargers","runs",16,"N",NA,"PR Reiffel/RJ Tucker","city","Delhi","team1","Delhi Daredevils"
"195",501218,"MM Patel","Pune Warriors","bat","Mumbai Indians","wickets",7,"N",NA,"Asad Rauf/AM Saheba","city","Mumbai","team1","Mumbai Indians"
"196",501219,"DPMD Jayawardene","Kolkata Knight Riders","field","Kochi Tuskers Kerala","runs",6,"N",NA,"Aleem Dar/RB Tiffin","city","Kolkata","team1","Kolkata Knight Riders"
"197",501220,"SE Marsh","Rajasthan Royals","field","Kings XI Punjab","runs",48,"N",NA,"S Asnani/PR Reiffel","city","Chandigarh","team1","Kings XI Punjab"
"198",501221,"Harbhajan Singh","Chennai Super Kings","field","Mumbai Indians","runs",8,"N",NA,"Asad Rauf/AM Saheba","city","Mumbai","team1","Mumbai Indians"
"199",501222,"CH Gayle","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",9,"N",NA,"SS Hazare/RB Tiffin","city","Kolkata","team1","Kolkata Knight Riders"
"200",501223,"DA Warner","Kings XI Punjab","field","Delhi Daredevils","runs",29,"N",NA,"S Asnani/RE Koertzen","city","Delhi","team1","Delhi Daredevils"
"201",501224,"SL Malinga","Deccan Chargers","field","Mumbai Indians","runs",37,"N",NA,"HDPK Dharmasena/AL Hill","city","Hyderabad","team1","Deccan Chargers"
"202",501225,"SK Warne","Rajasthan Royals","field","Rajasthan Royals","wickets",8,"N",NA,"BR Doctrove/SK Tarapore","city","Jaipur","team1","Rajasthan Royals"
"203",501226,"MEK Hussey","Pune Warriors","field","Chennai Super Kings","runs",25,"N",NA,"Aleem Dar/RB Tiffin","city","Chennai","team1","Chennai Super Kings"
"204",501227,"V Kohli","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",3,"N",NA,"S Asnani/RJ Tucker","city","Delhi","team1","Delhi Daredevils"
"205",501228,"DE Bollinger","Pune Warriors","bat","Chennai Super Kings","wickets",8,"N",NA,"Asad Rauf/SL Shastri","city","Mumbai","team1","Pune Warriors"
"206",501229,"I Sharma","Kochi Tuskers Kerala","field","Deccan Chargers","runs",55,"N",NA,"HDPK Dharmasena/AL Hill","city","Kochi","team1","Kochi Tuskers Kerala"
"207",501230,"MK Tiwary","Delhi Daredevils","field","Kolkata Knight Riders","runs",17,"N",NA,"PR Reiffel/RJ Tucker","city","Delhi","team1","Delhi Daredevils"
"208",501231,"J Botha","Rajasthan Royals","field","Rajasthan Royals","wickets",7,"N",NA,"Asad Rauf/SK Tarapore","city","Jaipur","team1","Rajasthan Royals"
"209",501232,"V Kohli","Pune Warriors","field","Royal Challengers Bangalore","runs",26,"N",NA,"Aleem Dar/SS Hazare","city","Bangalore","team1","Royal Challengers Bangalore"
"210",501233,"V Sehwag","Delhi Daredevils","bat","Delhi Daredevils","runs",38,"N",NA,"HDPK Dharmasena/AL Hill","city","Kochi","team1","Kochi Tuskers Kerala"
"211",501234,"Iqbal Abdulla","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",8,"N",NA,"AM Saheba/SL Shastri","city","Kolkata","team1","Kolkata Knight Riders"
"212",501235,"LRPL Taylor","Rajasthan Royals","field","Rajasthan Royals","wickets",6,"N",NA,"SK Tarapore/SJA Taufel","city","Jaipur","team1","Rajasthan Royals"
"213",501236,"JA Morkel","Chennai Super Kings","bat","Chennai Super Kings","runs",19,"N",NA,"Aleem Dar/RB Tiffin","city","Chennai","team1","Chennai Super Kings"
"214",501237,"KA Pollard","Kings XI Punjab","field","Mumbai Indians","runs",23,"N",NA,"HDPK Dharmasena/PR Reiffel","city","Mumbai","team1","Mumbai Indians"
"215",501238,"P Parameswaran","Kochi Tuskers Kerala","field","Kochi Tuskers Kerala","wickets",7,"N",NA,"Asad Rauf/SL Shastri","city","Delhi","team1","Delhi Daredevils"
"216",501239,"YK Pathan","Deccan Chargers","field","Kolkata Knight Riders","runs",20,"N",NA,"S Asnani/RJ Tucker","city","Hyderabad","team1","Deccan Chargers"
"217",501240,"MEK Hussey","Rajasthan Royals","bat","Chennai Super Kings","wickets",8,"N",NA,"SS Hazare/RB Tiffin","city","Chennai","team1","Chennai Super Kings"
"218",501241,"R Sharma","Pune Warriors","field","Mumbai Indians","runs",21,"N",NA,"HDPK Dharmasena/SJA Taufel","city","Mumbai","team1","Pune Warriors"
"219",501242,"BJ Hodge","Kolkata Knight Riders","field","Kochi Tuskers Kerala","runs",17,"N",NA,"S Ravi/RJ Tucker","city","Kochi","team1","Kochi Tuskers Kerala"
"220",501243,"V Sehwag","Delhi Daredevils","field","Delhi Daredevils","wickets",4,"N",NA,"Asad Rauf/AM Saheba","city","Hyderabad","team1","Deccan Chargers"
"221",501244,"CH Gayle","Kings XI Punjab","field","Royal Challengers Bangalore","runs",85,"N",NA,"Aleem Dar/RB Tiffin","city","Bangalore","team1","Royal Challengers Bangalore"
"222",501245,"Iqbal Abdulla","Chennai Super Kings","bat","Kolkata Knight Riders","runs",10,"N","D/L","Asad Rauf/PR Reiffel","city","Kolkata","team1","Kolkata Knight Riders"
"223",501246,"AT Rayudu","Delhi Daredevils","field","Mumbai Indians","runs",32,"N",NA,"K Hariharan/SJA Taufel","city","Mumbai","team1","Mumbai Indians"
"224",501247,"CH Gayle","Kochi Tuskers Kerala","bat","Royal Challengers Bangalore","wickets",9,"N",NA,"Aleem Dar/SS Hazare","city","Bangalore","team1","Royal Challengers Bangalore"
"225",501248,"R Sharma","Kings XI Punjab","bat","Pune Warriors","wickets",5,"N",NA,"SK Tarapore/RJ Tucker","city","Chandigarh","team1","Kings XI Punjab"
"226",501249,"M Vijay","Rajasthan Royals","field","Chennai Super Kings","runs",63,"N",NA,"K Hariharan/SJA Taufel","city","Jaipur","team1","Rajasthan Royals"
"227",501250,"MR Marsh","Deccan Chargers","bat","Pune Warriors","wickets",6,"N",NA,"Asad Rauf/AM Saheba","city","Hyderabad","team1","Deccan Chargers"
"228",501251,"BA Bhatt","Mumbai Indians","field","Kings XI Punjab","runs",76,"N",NA,"SK Tarapore/RJ Tucker","city","Chandigarh","team1","Kings XI Punjab"
"229",501252,"S Aravind","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",9,"N",NA,"HDPK Dharmasena/K Hariharan","city","Jaipur","team1","Rajasthan Royals"
"230",501253,"MS Dhoni","Chennai Super Kings","bat","Chennai Super Kings","runs",18,"N",NA,"AM Saheba/SL Shastri","city","Chennai","team1","Chennai Super Kings"
"231",501254,"KD Karthik","Kings XI Punjab","field","Kings XI Punjab","wickets",6,"N",NA,"S Asnani/RJ Tucker","city","Indore","team1","Kochi Tuskers Kerala"
"232",501255,"CH Gayle","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",4,"N","D/L","RE Koertzen/RB Tiffin","city","Bangalore","team1","Royal Challengers Bangalore"
"233",501256,"A Mishra","Deccan Chargers","bat","Deccan Chargers","runs",10,"N",NA,"S Ravi/SK Tarapore","city","Mumbai","team1","Mumbai Indians"
"234",501257,"PP Chawla","Delhi Daredevils","field","Kings XI Punjab","runs",29,"N",NA,"Asad Rauf/SL Shastri","city","Dharamsala","team1","Kings XI Punjab"
"235",501258,"BJ Hodge","Kochi Tuskers Kerala","field","Kochi Tuskers Kerala","wickets",8,"N",NA,"PR Reiffel/RJ Tucker","city","Indore","team1","Kochi Tuskers Kerala"
"236",501259,"A Mishra","Deccan Chargers","field","Deccan Chargers","wickets",6,"N",NA,"S Ravi/SK Tarapore","city","Mumbai","team1","Pune Warriors"
"237",501260,"AC Gilchrist","Kings XI Punjab","bat","Kings XI Punjab","runs",111,"N",NA,"Asad Rauf/AM Saheba","city","Dharamsala","team1","Kings XI Punjab"
"238",501261,"WP Saha","Chennai Super Kings","bat","Chennai Super Kings","runs",11,"N",NA,"HDPK Dharmasena/RE Koertzen","city","Chennai","team1","Chennai Super Kings"
"239",501262,"YK Pathan","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",7,"N",NA,"S Ravi/SJA Taufel","city","Mumbai","team1","Pune Warriors"
"240",501263,"SR Watson","Mumbai Indians","bat","Rajasthan Royals","wickets",10,"N",NA,"RE Koertzen/PR Reiffel","city","Mumbai","team1","Mumbai Indians"
"241",501264,"S Dhawan","Kings XI Punjab","field","Deccan Chargers","runs",82,"N",NA,"Asad Rauf/AM Saheba","city","Dharamsala","team1","Kings XI Punjab"
"242",501265,NA,"Delhi Daredevils","bat",NA,NA,NA,NA,NA,"SS Hazare/RJ Tucker","city","Delhi","team1","Delhi Daredevils"
"243",501266,"CH Gayle","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",8,"N",NA,"K Hariharan/RE Koertzen","city","Bangalore","team1","Royal Challengers Bangalore"
"244",501267,"JEC Franklin","Mumbai Indians","field","Mumbai Indians","wickets",5,"N",NA,"SK Tarapore/SJA Taufel","city","Kolkata","team1","Kolkata Knight Riders"
"245",501268,"SK Raina","Chennai Super Kings","field","Chennai Super Kings","wickets",6,"N",NA,"Asad Rauf/SJA Taufel","city","Mumbai","team1","Royal Challengers Bangalore"
"246",501269,"MM Patel","Mumbai Indians","field","Mumbai Indians","wickets",4,"N",NA,"Asad Rauf/SJA Taufel","city","Mumbai","team1","Mumbai Indians"
"247",501270,"CH Gayle","Mumbai Indians","field","Royal Challengers Bangalore","runs",43,"N",NA,"Asad Rauf/SJA Taufel","city","Chennai","team1","Royal Challengers Bangalore"
"248",501271,"M Vijay","Chennai Super Kings","bat","Chennai Super Kings","runs",58,"N",NA,"Asad Rauf/SJA Taufel","city","Chennai","team1","Chennai Super Kings"
"249",548306,"RE Levi","Mumbai Indians","field","Mumbai Indians","wickets",8,"N",NA,"JD Cloete/SJA Taufel","city","Chennai","team1","Chennai Super Kings"
"250",548307,"IK Pathan","Delhi Daredevils","field","Delhi Daredevils","wickets",8,"N",NA,"S Asnani/HDPK Dharmasena","city","Kolkata","team1","Kolkata Knight Riders"
"251",548308,"SPD Smith","Mumbai Indians","field","Pune Warriors","runs",28,"N",NA,"AK Chaudhary/SJA Taufel","city","Mumbai","team1","Mumbai Indians"
"252",548309,"AM Rahane","Kings XI Punjab","field","Rajasthan Royals","runs",31,"N",NA,"BF Bowden/SK Tarapore","city","Jaipur","team1","Rajasthan Royals"
"253",548310,"AB de Villiers","Delhi Daredevils","field","Royal Challengers Bangalore","runs",20,"N",NA,"S Asnani/S Ravi","city","Bangalore","team1","Royal Challengers Bangalore"
"254",548311,"RA Jadeja","Deccan Chargers","field","Chennai Super Kings","runs",74,"N",NA,"JD Cloete/HDPK Dharmasena","city","Visakhapatnam","team1","Deccan Chargers"
"255",548312,"BJ Hodge","Kolkata Knight Riders","field","Rajasthan Royals","runs",22,"N",NA,"BF Bowden/VA Kulkarni","city","Jaipur","team1","Rajasthan Royals"
"256",548313,"MN Samuels","Pune Warriors","bat","Pune Warriors","runs",22,"N",NA,"S Das/SJA Taufel","city","Pune","team1","Pune Warriors"
"257",548314,"RG Sharma","Deccan Chargers","bat","Mumbai Indians","wickets",5,"N",NA,"AK Chaudhary/JD Cloete","city","Visakhapatnam","team1","Deccan Chargers"
"258",548315,"L Balaji","Royal Challengers Bangalore","field","Kolkata Knight Riders","runs",42,"N",NA,"S Ravi/RJ Tucker","city","Bangalore","team1","Royal Challengers Bangalore"
"259",548316,"M Morkel","Delhi Daredevils","field","Delhi Daredevils","wickets",8,"N",NA,"Asad Rauf/SK Tarapore","city","Delhi","team1","Delhi Daredevils"
"260",548317,"KA Pollard","Rajasthan Royals","field","Mumbai Indians","runs",27,"N",NA,"Aleem Dar/BNJ Oxenford","city","Mumbai","team1","Mumbai Indians"
"261",548318,"F du Plessis","Royal Challengers Bangalore","bat","Chennai Super Kings","wickets",5,"N",NA,"HDPK Dharmasena/RJ Tucker","city","Chennai","team1","Chennai Super Kings"
"262",548319,"AD Mascarenhas","Kings XI Punjab","field","Kings XI Punjab","wickets",7,"N",NA,"VA Kulkarni/SK Tarapore","city","Chandigarh","team1","Kings XI Punjab"
"263",548320,"Shakib Al Hasan","Rajasthan Royals","bat","Kolkata Knight Riders","wickets",5,"N",NA,"Asad Rauf/S Asnani","city","Kolkata","team1","Kolkata Knight Riders"
"264",548321,"KP Pietersen","Deccan Chargers","bat","Delhi Daredevils","wickets",5,"N",NA,"BF Bowden/SK Tarapore","city","Delhi","team1","Delhi Daredevils"
"265",548322,"JD Ryder","Chennai Super Kings","bat","Pune Warriors","wickets",7,"N",NA,"Aleem Dar/BNJ Oxenford","city","Pune","team1","Pune Warriors"
"266",548323,"SP Narine","Kolkata Knight Riders","field","Kings XI Punjab","runs",2,"N",NA,"Asad Rauf/S Asnani","city","Kolkata","team1","Kolkata Knight Riders"
"267",548324,"AM Rahane","Rajasthan Royals","bat","Rajasthan Royals","runs",59,"N",NA,"JD Cloete/RJ Tucker","city","Bangalore","team1","Royal Challengers Bangalore"
"268",548325,"S Nadeem","Delhi Daredevils","field","Delhi Daredevils","wickets",7,"N",NA,"BF Bowden/SK Tarapore","city","Mumbai","team1","Mumbai Indians"
"269",548326,"BJ Hodge","Deccan Chargers","bat","Rajasthan Royals","wickets",5,"N",NA,"Aleem Dar/BNJ Oxenford","city","Jaipur","team1","Rajasthan Royals"
"270",548327,"CH Gayle","Pune Warriors","bat","Royal Challengers Bangalore","wickets",6,"N",NA,"S Asnani/S Das","city","Bangalore","team1","Royal Challengers Bangalore"
"271",548328,"G Gambhir","Kings XI Punjab","bat","Kolkata Knight Riders","wickets",8,"N",NA,"JD Cloete/RJ Tucker","city","Chandigarh","team1","Kings XI Punjab"
"272",548329,"DA Warner","Deccan Chargers","bat","Delhi Daredevils","wickets",9,"N",NA,"JD Cloete/SJA Taufel","city","Hyderabad","team1","Deccan Chargers"
"273",548330,"KMDN Kulasekara","Pune Warriors","field","Chennai Super Kings","runs",13,"N",NA,"Asad Rauf/S Das","city","Chennai","team1","Chennai Super Kings"
"274",548331,"CH Gayle","Royal Challengers Bangalore","field","Royal Challengers Bangalore","wickets",5,"N",NA,"S Ravi/RJ Tucker","city","Chandigarh","team1","Kings XI Punjab"
"275",548332,"F du Plessis","Rajasthan Royals","bat","Chennai Super Kings","wickets",7,"N",NA,"Aleem Dar/BNJ Oxenford","city","Chennai","team1","Chennai Super Kings"
